episode_reward,moving_avg
-50.992867678403854,-42.814317882061005
-32.97574482858181,-43.36938431710005
-29.69117820262909,-41.037750844657424
-28.55919173359871,-39.79171094447374
-44.244411528110504,-38.93648825138807
-50.439526066184044,-41.33013178110123
-29.99560084939003,-39.548483648896216
-28.381170347332954,-37.882255502045155
-44.579035580158234,-36.715046079456805
-47.55565568804741,-38.74143825024366
-27.98063161969185,-36.44021464437246
-29.679108425974846,-36.11055100411177
-51.12696327269077,-38.25412951111794
-34.39098697900772,-38.83730903565883
-38.60891392827034,-38.27375927567482
-52.397471368312836,-38.4695538058877
-35.437725841999054,-39.0137663051486
-33.80822969973087,-39.556472240388395
-51.005683183670044,-40.199137000739576
-47.911729604005814,-40.234744392335415
-28.325918063521385,-40.26927303671837
-32.77384527027607,-40.57874672114849
-27.00804775953293,-38.16685516983271
-33.36334165930748,-38.064090637862684
-44.999507039785385,-38.70314994901419
-27.047433733940125,-36.168146185576916
-39.101687252521515,-36.534542326629165
-71.30612000823021,-40.2843313574791
-29.44852001965046,-38.12861504107714
-30.55265985429287,-36.39270806610584
-30.020373493433,-36.562153609097
-52.86500161886215,-38.57126924395561
-47.6310710310936,-40.63357157111168
-54.118266344070435,-42.70906403958797
-48.435610353946686,-43.0526743710041
-43.77008453011513,-44.724939450621605
-46.51673996448517,-45.46644472181797
-28.915328577160835,-41.22736557871103
-30.02897310256958,-41.285410887002946
-28.251330137252808,-41.05527791529894
-41.48420640826225,-42.201661206781864
-29.96281522512436,-39.91144256740809
-47.83686399459839,-39.932021863758564
-27.592165395617485,-37.27941176891327
-47.272496819496155,-37.163100415468215
-53.19322928786278,-38.10541489124298
-46.19947823882103,-38.073688718676564
-27.577011182904243,-37.939856979250905
-26.409081488847733,-37.577867817878726
-33.585491105914116,-38.11128391474485
-51.94313704967499,-39.15717697888613
-25.119059428572655,-38.672801399230956
-26.04680886864662,-36.49379588663578
-24.924084931612015,-36.22698784023523
-44.476438254117966,-35.94738198369741
-46.26614010334015,-35.25467306524515
-30.824120566248894,-33.71713729798794
-52.91708341240883,-36.2511445209384
-27.944294586777687,-36.40466583073139
-54.967581540346146,-38.54287487417459
-52.91849368810654,-38.64041053801775
-56.60576769709587,-41.78908136487007
-50.48249909281731,-44.23265038728714
-52.66384482383728,-47.006626376509665
-49.33215454220772,-47.49219800531864
-54.24912366271019,-48.29049636125565
-29.329127833247185,-48.140997087955476
-52.205116748809814,-48.06980042159557
-49.747872561216354,-50.25015821903944
-44.15825203061104,-49.16922526806593
-32.39310924708843,-47.116686823964116
-57.03711846470833,-47.15982190072536
-40.109128057956696,-46.1224847972393
-50.587465554475784,-45.91484687030315
-41.784376710653305,-45.16006908714771
-54.52057063579559,-45.187213784456254
-33.22638039290905,-45.57693904042244
-26.957616358995438,-43.052189001441
-31.16187809407711,-41.193589554727076
-24.70106716454029,-39.247871068120006
-29.215756058692932,-38.93013574928045
-28.406500607728958,-36.067073963582516
-25.912051782011986,-34.647366335988046
-32.52952542901039,-32.841572323441504
-30.370409458875656,-31.70017559826374
-30.53099150955677,-29.30121768563986
-46.59911884367466,-30.63849153071642
-31.443792656064034,-31.087109160423278
-58.17306584119797,-33.78822793513537
-34.3219303637743,-34.75031425505877
-45.512843638658524,-36.38002301305532
-43.844685077667236,-37.923841460049154
-31.13947068154812,-38.44658335000277
-41.51704743504524,-39.34533555060625
-34.89959056675434,-39.79825366139412
-26.97425028681755,-39.442579539120196
-30.578301414847374,-37.84049779623747
-47.925702422857285,-39.488688772916795
-41.11911615729332,-37.78329380452633
-33.10554552078247,-37.66165532022715
-45.797997772693634,-37.69017073363066
-49.99106740951538,-38.30480896681547
-30.716629713773727,-38.262524870038035
-26.33500847220421,-36.74432097375393
-53.522752076387405,-38.60663712471724
-40.62325891852379,-39.97153798788786
-48.56382006406784,-41.7700898528099
-52.92605456709862,-42.27012506723404
-45.88558931648731,-42.74677238315344
-47.99805396795273,-44.23602322787046
-45.373574644327164,-44.19358091503382
-29.886316254734993,-42.183105799555776
-54.458158165216446,-44.55725864470005
-45.545635521411896,-46.47832134962082
-30.74812975525856,-44.20085911750793
-31.836381301283836,-43.32217135578394
-49.864530116319656,-43.45224236100912
-30.431478902697563,-41.20278479456901
-39.47772890329361,-40.56199875324965
-29.857649698853493,-38.74795832633972
-29.873796433210373,-37.197980505228045
-30.701005324721336,-37.279449412226676
-48.00838057696819,-36.63447165340185
-52.77620430290699,-37.35752853155136
-31.187307000160217,-37.401446256041524
-46.21424600481987,-38.83923272639513
-42.20332722365856,-38.07311243712902
-59.37303093075752,-40.96726763993502
-35.037820383906364,-40.523276787996295
-29.529465332627296,-40.490458351373675
-39.25727368891239,-41.42880607694387
-59.76721978187561,-44.3354275226593
-42.59738478064537,-43.79432794302702
-50.381336987018585,-43.55484121143818
-34.409957721829414,-43.8771062836051
-51.97046172618866,-44.452727855741976
-29.36866596341133,-43.169261729717256
-34.356661170721054,-40.66762475371361
-26.059538304805756,-39.769796545803544
-35.17660719156265,-40.33451073169708
-24.3698803037405,-38.845771393179895
-41.91794581711292,-37.060843996703625
-28.112518459558487,-35.612357364594935
-29.75960884988308,-33.55018455088138
-49.29408383369446,-35.03859716206789
-31.957285061478615,-33.037279495596884
-48.445996552705765,-34.94501255452633
-43.00212620198727,-35.80955905765295
-36.448668003082275,-36.848472027480604
-50.59110224246979,-38.389921532571314
-34.712965935468674,-39.424230095744136
-30.75449427962303,-38.30788494199514
-38.11834189295769,-39.30846728533506
-52.10253044962883,-41.54275944530964
-34.997891917824745,-40.11314025372267
-30.685521617531776,-39.985963909327985
-50.71514409780502,-40.21287866383791
-47.234528720378876,-40.63611891567707
-30.580804720520973,-40.04933258742094
-48.907506108284,-39.88097297400236
-31.67755265533924,-39.57743164598942
-51.20720571279526,-41.62270278930664
-28.043302223086357,-40.615198822319506
-51.2692911028862,-40.531874887645245
-45.42950576543808,-41.57503627240658
-27.548331066966057,-41.261317217350005
-46.63269153237343,-40.853071960806844
-27.89658272266388,-38.91927736103535
-55.61545157432556,-41.422742046415806
-29.643851667642593,-39.49637660235167
-45.4407843798399,-40.87269977480173
-32.42712113261223,-38.99469131678343
-50.686811208724976,-41.25904221534729
-70.48175823688507,-43.180288928747174
-28.452175334095955,-41.48255588561297
-43.90021859109402,-43.11774463802576
-28.217977643013,-41.27627324908972
-44.676137775182724,-42.9542287543416
-25.279678776860237,-39.92065147459507
-55.51419821381569,-42.50768612921238
-28.442409798502922,-40.80784867107868
-31.720607802271843,-40.737197338044645
-31.728708118200302,-38.84138702899217
-34.84397667646408,-35.277608872950076
-41.80153626203537,-36.61254496574402
-27.89340750873089,-35.011863857507706
-47.95257130265236,-36.98532322347164
-30.67672774195671,-35.58538222014904
-23.479693427681923,-35.40538368523121
-26.52218033373356,-32.506181897222994
-30.25634664297104,-32.687575581669805
-28.113985866308212,-32.32691338807344
-27.244465604424477,-31.878489136695862
-31.54624606668949,-31.548716075718403
-46.976341754198074,-32.066196624934676
-32.34997093677521,-32.5118529677391
-49.221037328243256,-32.63869957029819
-53.93026947975159,-34.96405374407768
-38.415351301431656,-36.45761953145266
-56.54713532328606,-39.460115030407906
-54.9344622194767,-41.92792658805847
-48.68457618355751,-43.9849856197834
-27.757238671183586,-44.036262926459315
-57.66090101003647,-46.64772842079401
-33.11693477630615,-45.261787723004815
-30.3584196716547,-45.06263259649277
-53.095562905073166,-45.45008515417576
-30.89849904179573,-43.146908110380174
-31.208869948983192,-42.42625997513532
-55.39611166715622,-42.31115760952234
-54.6164844930172,-42.279359836876395
-46.46179139614105,-42.057081358134745
-46.280563712120056,-43.90941386222839
-40.89111042022705,-42.23243480324745
-26.474713817238808,-41.56821270734072
-29.236692637205124,-41.45604000389576
-30.962787315249443,-39.24276244491339
-31.17813777923584,-39.270726318657395
-50.16777032613754,-41.166616356372835
-31.97288189828396,-38.82429337948561
-30.46087211370468,-36.40873214155435
-33.45039591193199,-35.10759259313345
-50.09561550617218,-35.48909777253866
-52.21584153175354,-36.62157088369131
-50.135250717401505,-38.98762457370758
-31.662759616971016,-39.23023127168417
-30.552238881587982,-39.18917642831802
-26.711409881711006,-38.74250363856554
-48.63607531785965,-38.58933413773775
-45.628635942935944,-39.95490954220295
-34.68041333556175,-40.37686366438866
-46.01719355583191,-41.63354342877865
-31.21723999083042,-39.745705877244475
-55.089743465185165,-40.03309607058763
-32.534501031041145,-38.2730211019516
-29.784036174416542,-38.08514875769615
-28.627063363790512,-37.8926312059164
-30.98053327202797,-38.319543544948104
-29.29895579814911,-36.38583159297705
-54.846874356269836,-37.30765543431043
-29.293369069695473,-36.76895100772381
-51.21674293279648,-37.28890594542027
-50.9738472700119,-39.264566673338415
-45.63915213942528,-38.31950754076242
-55.36402988433838,-40.60246042609215
-28.478213280439377,-40.47187813669443
-30.124622404575348,-40.62163404077292
-29.687377765774727,-40.49231849014759
-36.62190569937229,-41.22461348026991
-45.16234144568443,-40.25616018921137
-42.56967434287071,-41.583790716528895
-47.654481917619705,-41.22756461501122
-50.86940109729767,-41.21711999773979
-42.9628823697567,-40.949493020772934
-50.19773277640343,-40.43286330997944
-55.05990535020828,-43.09103251695633
-52.532248973846436,-45.331795173883435
-55.92938148975372,-47.955995546281336
-57.54823315143585,-50.048628291487695
-51.05403807759285,-50.63779795467853
-35.27095586061478,-49.90792610645294
-43.967453598976135,-49.539223274588586
-41.51654230058193,-48.60393739491701
-28.975298792123795,-47.20517903715372
-30.786529764533043,-45.264058735966685
-32.47248588502407,-43.00531678944826
-50.84836658835411,-42.83692855089903
-27.513959988951683,-39.99538640081882
-27.972295716404915,-37.037792657315734
-55.393656969070435,-37.47175454646349
-30.037499770522118,-36.948408937454225
-28.209451213479042,-35.372608698904514
-28.61661560833454,-34.08261602967978
-41.72617116570473,-35.35770326703787
-29.71028345823288,-35.25007863640785
-28.237128034234047,-34.82654285132885
-32.30025114119053,-32.97173130661249
-52.669352293014526,-35.48727053701877
-27.834205016493797,-35.47346146702766
-31.322246104478836,-33.066320380568506
-32.985224813222885,-33.361092884838584
-30.450366362929344,-33.585184399783614
-52.5926539003849,-35.982788228988646
-23.65952117741108,-34.176123230159284
-30.989575251936913,-34.30405240952969
-31.378282219171524,-34.61816782802343
-27.396879866719246,-34.127830700576304
-47.39483854174614,-33.60037932544947
-27.076775431632996,-33.524636366963385
-33.70077461004257,-33.76248921751976
-28.531927660107613,-33.317159502208234
-29.51764765381813,-33.22388763129711
-25.827670097351074,-30.547389250993728
-46.546929091215134,-32.83613004237414
-34.84766772389412,-33.22193928956985
-27.56361147761345,-32.840472215414046
-27.49939353764057,-32.85072358250618
-32.64051203429699,-31.375290931761263
-30.09039282798767,-31.67665267139673
-32.43106235563755,-31.54968144595623
-24.186858609318733,-31.11517454087734
-28.541173070669174,-31.017527082562445
-44.31624534726143,-32.866384607553485
-51.8165063560009,-33.393342334032056
-49.950157821178436,-34.90359134376049
-27.834154844284058,-34.93064568042755
-30.419883340597153,-35.22269466072321
-35.31691589951515,-35.490335047245026
-37.59639519453049,-36.240935283899304
-45.901067927479744,-37.58793584108353
-39.948094978928566,-39.16405947804451
-49.78583988547325,-41.28852615952492
-31.773305907845497,-40.03423221558332
-45.58808895945549,-39.41139047592878
-26.431301027536392,-37.05950479656458
-25.72585764527321,-36.8486750766635
-31.634865060448647,-36.97017324864864
-28.225064888596535,-36.26098814755678
-28.863543152809143,-35.387702943384646
-26.976277500391006,-33.495223900675775
-51.13625767827034,-34.614040170609954
-30.439808771014214,-32.679437059164044
-31.41637645661831,-32.643744114041326
-35.684232234954834,-31.653358441591262
-29.715348795056343,-31.981763218343257
-27.765117660164833,-32.18568921983242
-26.628410294651985,-31.685043743252756
-34.89117673039436,-32.351654927432534
-30.836773827672005,-32.54897799491882
-36.48972736299038,-33.50032298117876
-29.304664254188538,-31.31716363877058
-32.031934425234795,-31.47637620419264
-29.98825530707836,-31.333564089238642
-34.373111099004745,-31.202451975643633
-45.69111052155495,-32.80002814829349
-46.73848059773445,-34.69736444205046
-34.655844897031784,-35.500107902288434
-31.205536797642708,-35.131543909013274
-50.096188589930534,-37.057485385239126
-59.92452135682106,-39.40096478462219
-26.63054309785366,-39.133552668988706
-32.91767357289791,-39.22212658375501
-34.92940305173397,-39.71624135822058
-28.861688375473022,-39.1650990858674
-27.198623463511467,-37.315850380063054
-30.791956931352615,-35.721198013424875
-43.364159286022186,-36.592029452323914
-28.50175465643406,-36.321651238203046
-30.46563909947872,-34.358596289157866
-32.50782327353954,-31.616926480829715
-26.575237810611725,-31.61139595210552
-40.10072776675224,-32.329701371490955
-30.415385395288467,-31.878299605846404
-32.28917506337166,-32.22104827463627
-29.72397454082966,-32.47358338236809
-26.697274684906006,-32.06411515772343
-34.89182657003403,-31.21688188612461
-24.594841182231903,-30.826190538704395
-51.05813068151474,-32.885439696907994
-29.53725838661194,-32.588383208215234
-37.286659717559814,-33.65952539891005
-45.97024983167648,-34.24647760540247
-29.301620796322823,-34.13510114550591
-52.82046502828598,-36.18823014199734
-31.493680864572525,-36.36520077437162
-49.78106805682182,-38.673580111563204
-27.027746483683586,-37.88717210292816
-36.02710931003094,-39.03039891570806
-27.877107739448547,-36.712296621501444
-31.629924282431602,-36.92156321108341
-33.68762569129467,-36.561659808456895
-36.904820308089256,-35.655116856098175
-50.54347112774849,-37.77930188924074
-34.435461446642876,-35.94080153107643
-40.72207808494568,-36.86364125311375
-26.5517667979002,-34.540711127221584
-40.08400218188763,-35.84633669704199
-46.35962249338627,-36.87958801537752
-27.845633238554,-36.876440565288064
-31.752101242542267,-36.888658261299135
-33.29281470179558,-36.84917716234922
-54.15611711144447,-38.57430684268475
-30.573028683662415,-36.577262598276135
-32.54116901755333,-36.387833355367185
-50.86262848973274,-37.40188839584589
-53.509449899196625,-40.09765670597553
-42.10025519132614,-40.299282006919384
-28.17975877225399,-38.48129563480616
-29.36761312186718,-38.633493623137475
-29.928764402866364,-38.451159939169884
-28.30934849381447,-37.952813318371774
-55.57107251882553,-38.09430885910988
-30.09283396601677,-38.04628938734531
-28.40949621796608,-37.63312210738659
-46.70072424411774,-37.21693168282509
-31.864255398511887,-35.052412232756616
-27.164514929056168,-33.558838206529614
-29.430573135614395,-33.68391964286566
-30.001647889614105,-33.74732311964035
-51.61552020907402,-35.91599870026111
-26.240218058228493,-35.70908565670252
-39.897779658436775,-34.14175637066364
-51.84638836979866,-36.31711181104183
-27.999582529067993,-36.27612044215202
-45.39873322844505,-36.145921340584756
-29.749201357364655,-35.93441593647003
-30.68963062763214,-36.28692750632763
-30.1144687384367,-36.35531706660986
-49.366371124982834,-38.29178939014673
-69.4667456150055,-40.07691193073988
-33.050624534487724,-40.7579525783658
-26.452352792024612,-39.413409891724584
-45.46515825390816,-38.77528688013554
-29.4979717284441,-38.92512580007315
-30.870632261037827,-37.47231570333243
-44.78312873840332,-38.97570844143629
-46.5262633562088,-40.55937171429396
-29.875237360596657,-40.53544857650995
-47.50308960676193,-40.34912042468786
-55.66025310754776,-38.96847117394209
-26.7642010897398,-38.339828829467294
-28.45975859463215,-38.54056940972805
-49.24699613451958,-38.918753197789194
-40.20577050745487,-39.98953307569027
-54.350174367427826,-42.33748728632927
-42.88997261226177,-42.14817167371511
-27.55805766582489,-40.25135110467672
-46.85115271806717,-41.94894264042377
-45.279094487428665,-41.72654312849045
-28.829839795827866,-39.043501797318456
-41.68316066265106,-40.53539775460958
-43.5407857298851,-42.04350046813488
-53.03354746103287,-42.42215560078621
-49.652044236660004,-43.36678297370672
-51.034851640462875,-43.03525070101023
